crop,wavg_price,wavg_price_y1,wavg_price_y2,price_cv_y1,price_cv_y2,total_volume,trade_days,is_blanched,avg_daily_volume,availability,price_spread_ratio
LA1 甘藍 初秋,16.65083395376401,20.47332422628382,12.855573285557492,0.5619929567778053,0.8218107877404558,110918919,595,False,186418.3512605042,1.0,0.7006759921343118
LA2 甘藍 改良種,22.727304165069665,25.80381301316229,20.095240217786312,0.4204838429203462,0.6188498812466913,52760174,557,False,94722.03590664273,0.9361344537815126,0.5435342507601912
SA3 蘿蔔 矸仔,10.74158788031492,11.264232506456606,10.245298991664452,0.6021306561168935,0.5366764597932331,41799964,595,False,70252.04033613445,1.0,0.7516990472988987
LC1 包心白 包白,14.016745625082619,15.505781377932967,12.522912308454009,0.5500261530252983,0.5223887758740159,36159540,595,False,60772.336134453784,1.0,0.8536291425249797
FJ3 番茄 牛番茄,52.7340033149457,61.57308001005502,45.35984371379491,0.44129686829379133,0.5774710593286523,30017988,595,False,50450.4,1.0,1.1076905928531038
FD1 花胡瓜,48.14124335285188,48.4586123906889,47.83217614908464,0.4111631378044295,0.5273764342872699,27955974,595,False,46984.83025210084,1.0,0.8316913062486214
SB2 胡蘿蔔 清洗,16.146469339765833,15.90073338952162,16.389958412325804,0.277991766718264,0.2876395143052667,26864423,595,False,45150.29075630252,1.0,0.8943093109259515
LA7 甘藍 改良尖,12.626465934289367,15.690474024113056,9.481829287238046,0.6717585945839916,0.6350018654144921,26165020,498,False,52540.20080321285,0.8369747899159664,0.4923529115966898
FF1 絲瓜,30.478401740237647,31.829568559244688,29.15758207696211,0.4670714960749737,0.4345898279958466,24118545,595,False,40535.36974789916,1.0,0.891209299903326
LB2 小白菜 蚵仔白,23.071519211694365,25.659672965730923,20.77769104392736,0.7478994840428691,0.8309922409137827,19905376,595,False,33454.41344537815,1.0,0.9208306012324705
LI5 萵苣菜 油麥菜,22.917207388790324,23.098914137365853,22.72310180417327,0.789033835708655,0.7288395673412472,19359759,595,False,32537.410084033614,1.0,0.9768907241837355
SA9 蘿蔔 進口,19.104515558528266,22.03314307459346,16.04985456158256,0.39731021935860994,0.31638906772770903,18586848,594,False,31290.989898989897,0.9983193277310924,0.39861183211001827
FY6 玉米 甜軟殼,23.235867529805624,25.34625974047919,21.54762323451062,0.5293544846912103,0.5442279286587411,18109251,595,False,30435.715966386553,1.0,1.0916278911655026
LO1 甘薯葉,30.917899910058026,34.43689989328531,27.746668504059176,0.4331573882469461,0.46971879595874155,17424568,595,False,29284.988235294117,1.0,1.2376718266486728
LD1 青江白菜 小梗,25.379733544492378,28.16156083214555,22.836840712465147,0.666551811658111,0.770876099367283,16643379,595,False,27972.065546218488,1.0,0.9622889096869583
SE6 青蔥 粉蔥,66.72453013007829,78.68517448758908,54.99935038423857,0.6141863015689808,1.0230742287596855,16190864,595,False,27211.53613445378,1.0,0.7274118692148418
FI2 茄子 麻荸茄,33.57322635248544,37.14031489768077,30.542472903932442,0.5276966965978687,0.5368136432122401,15565029,595,False,26159.712605042016,1.0,1.059723816124831
FB1 花椰菜 青梗,33.02103003165047,37.60056073270076,29.413942748836195,0.7548421039734529,0.7349683178617566,15083187,595,False,25349.894117647058,1.0,0.7775401562786185
FY5 玉米 糯米黑,20.139199409882295,21.21102189427438,19.27077027506537,0.5683249645630307,0.5244953019920059,14712997,595,False,24727.72605042017,1.0,0.9106533571236543
FC1 胡瓜 黑刺,25.698253394584036,26.683315230370265,24.692778272843054,0.41390649183267536,0.4314314772188131,14349549,595,False,24116.889075630254,1.0,0.9757756370736017
LH1 菠菜 圓葉,29.812496539502014,32.20239793810351,27.609625621085463,0.6269380101147858,0.6408674953845637,12953338,417,False,31063.16067146283,0.7008403361344537,0.8333073010059625
LF2 蕹菜 小葉,40.88448940774768,44.72392667632291,37.329546418451514,0.4301597593029363,0.46058143527035755,11960865,595,False,20102.29411764706,1.0,0.8186662267050715
FG1 苦瓜 白大米,53.312471138184165,59.10684489739823,48.9221356618998,0.4166261833072069,0.31826369999718074,11680658,595,False,19631.357983193277,1.0,0.8830129228422187
FR1 青花苔,36.07224001016009,37.9884765312802,34.50962479227363,0.4424421996588105,0.39630674392154264,11267623,456,False,24709.699561403508,0.7663865546218488,0.6800008789625519
SC1 馬鈴薯 本產,20.735334906158155,20.858644714863356,20.624691250452,0.22150779541903323,0.13258597822381207,11039585,595,False,18553.9243697479,1.0,0.8277119692075912
LA9 甘藍 進口,23.618704987764595,23.532621057058655,25.08454227257843,0.37957142497838425,0.6697553391051833,10625722,424,False,25060.665094339623,0.7126050420168067,0.47021558913556966
SD9 洋蔥 進口,28.78489113895386,30.153856369611653,27.24556498430155,0.3465754608907931,0.2857528473505136,10563053,595,False,17753.03025210084,1.0,0.5320530545995361
FR9 青花苔 進口,82.24427685989073,84.72929217417567,79.92526018473448,0.42272760332539433,0.3136794624315103,9726566,583,False,16683.64665523156,0.9798319327731092,0.39723590095324235
SD1 洋蔥 本產,18.459019263760123,18.586238840993072,18.339359343047676,0.3353929303479535,0.3477624979187303,9669919,595,False,16251.964705882352,1.0,0.5105446061701587
LC9 包心白 進口,30.678085639629447,30.989451527799986,29.857016035986202,0.43580263442716416,0.4566274491684422,9652237,595,False,16222.24705882353,1.0,0.5714154321308857
FE1 冬瓜 白皮,14.714497293347128,16.38627487750062,13.131181064917863,0.47630115269591156,0.3749491013740496,9384469,593,False,15825.411467116357,0.9966386554621849,0.7958453520063081
SO1 甘薯 臺農57號,22.00042192921434,23.94435929188064,20.39815626750035,0.3496272622803487,0.3594626764158491,9365315,595,False,15740.025210084033,1.0,0.9219550012126385
LN1 油菜,22.61025005807831,24.31881676652688,20.679647241997287,0.7110577728388919,0.7611800060031274,8604761,595,False,14461.783193277312,1.0,0.9137567554084748
FT1 南瓜 木瓜形,22.996589197620665,26.878118243858186,13.749650965488401,0.33138136845735555,0.3695747071649117,8338126,595,False,14013.657142857142,1.0,0.5203187904983587
FT5 南瓜 青如意,50.074461956031676,55.20999358468035,46.26796233404514,0.45638644838585146,0.5927763626066769,8140134,595,False,13680.897478991597,1.0,1.1407915776434279
SO3 甘薯 臺農66號,21.2774099618495,20.2691201873363,22.248948455193663,0.5144846027320616,0.3572459318400011,7865166,594,False,13241.020202020201,0.9983193277310924,0.8959571114425927
SX1 芽菜類 綠豆芽,12.683766864059198,12.647106561641518,12.720511342587269,0.3572075256572155,0.24583295925654244,7837007,595,False,13171.440336134454,1.0,0.08013466443435974
FN1 敏豆 白豆,95.82481985468418,101.95031549100547,90.29433318951092,0.40832811173047023,0.4443349137972814,7669364,595,False,12889.687394957984,1.0,1.1534587250372759
MJ1 杏鮑菇,56.90266198422235,55.88429282558813,57.905465495191216,0.27786190402012173,0.3081147185462148,7518865,595,False,12636.747899159664,1.0,0.9472080980479141
FH3 扁蒲 花蒲,18.76642910688247,21.736090929179884,16.167359728528243,0.46419890584463525,0.6128669698731669,7514319,595,False,12629.10756302521,1.0,0.8995530045277486
LJ3 芥菜 大芥菜,13.850500630229368,16.299848807071175,11.48539023284491,0.5480122121427285,0.5855457671261484,7106143,556,False,12780.83273381295,0.934453781512605,0.762626630646882
LK3 芥藍菜 芥藍芽,51.274436463188486,55.486971668214636,47.26055628614544,0.5118682678352685,0.5358072519915752,6765574,595,False,11370.712605042017,1.0,1.090923336175677
FK5 甜椒 青椒,47.01940736719783,51.0197543613322,43.39490187337333,0.5188093966798641,0.49011898158638784,6661393,595,False,11195.618487394959,1.0,1.0729919825545386
SH5 竹筍 烏殼綠,46.58610990424951,44.97771549335355,48.24855200716306,0.40090060068775957,0.4894318797580076,6525189,595,False,10966.704201680672,1.0,0.7647440723474925
LG2 芹菜 白梗,47.76593906618351,48.7819589088726,46.77832822919447,0.8329789688851008,0.8275074132314366,6103212,595,False,10257.499159663865,1.0,0.7685710898521788
SJ2 芋 檳榔心芋,48.94554689109082,51.38576472775874,46.679117675172904,0.20479050521816344,0.17731424252584221,5952538,594,False,10021.107744107743,0.9983193277310924,0.5187060047655787
LM2 莧菜 白莧菜,37.17533444930585,40.96765521538445,34.10272463357148,0.45357084202394765,0.45080826725540435,5694286,595,False,9570.228571428572,1.0,0.6951487111411516
OX1 其他,37.36081771777074,35.40996606201367,39.12158762531953,0.38903997187011535,0.4219511869393665,5431067,595,False,9127.843697478991,1.0,1.7036799875596864
SW1 球莖甘藍,11.397576836974258,14.73790407185934,8.668091009325275,0.5256413815388276,0.5848333322716143,5318338,417,False,12753.80815347722,0.7008403361344537,0.9115860376498778
SB1 胡蘿蔔 未洗,15.542724901673866,15.277105532006747,15.818574969358783,0.35339183780700173,0.23978151445483212,5310643,595,False,8925.450420168067,1.0,0.632697939513094
FY8 玉米 白龍王,32.080740347888344,32.69575743343428,31.471491300102134,0.6474409385011509,0.6448208753666262,5151308,594,False,8672.23569023569,0.9983193277310924,1.006759668427304
LB1 小白菜 土白菜,25.963780344316103,27.116900475165274,24.692684589289346,0.7189870267725985,0.7507095109544017,4564817,595,False,7671.961344537815,1.0,0.9382429976285884
FT2 南瓜 圓形,18.973283434838308,25.691033459670944,14.81713677069851,0.32383305725652517,0.34030898870215837,4449700,594,False,7491.077441077441,0.9983193277310924,0.4713221959158626
LA92 甘藍 進口 改良種,17.284760333530308,,17.284760333530308,,0.36913761678122237,4278112,132,False,32409.939393939392,0.2218487394957983,0.5932892604481697
SE2 青蔥 北蔥,70.10312023320132,86.78515838152602,59.07821706941941,0.7132370586905845,1.0296206341575176,4273046,585,False,7304.352136752137,0.9831932773109243,0.4502284594164472
SG2 大蒜 軟梗,80.38557570642323,86.08082006707276,74.33170955757534,0.4684989945242286,0.6490883118290542,4253470,595,False,7148.689075630252,1.0,0.9262211697908384
SQ1 茭白筍 帶殼,79.0269960700139,80.49528267883359,77.61344166838678,0.28675589473032326,0.25180408242519536,4174315,595,False,7015.655462184874,1.0,0.5360246081410283
LC3 包心白 包頭蓮,10.673384551040732,10.46761954645115,10.859336680879295,0.5342137443433862,0.4330545849819994,4086217,424,False,9637.30424528302,0.7126050420168067,0.3821884319740584
FG0 苦瓜 其他,46.339691847323074,57.13206396586371,40.377890744008035,0.49186198044037044,0.35943058357686647,3967384,595,False,6667.872268907563,1.0,0.6847753644113967
LL1 茼蒿,37.26262933635824,44.25314531191192,31.76981605494572,0.5786672046634614,0.7330998136737463,3852455,350,False,11007.014285714286,0.5882352941176471,0.8256826507332092
LI2 萵苣菜 結球萵,31.104429859881467,31.289770205991182,30.933545666051952,0.6953977847631365,0.8222676524157686,3729057,491,False,7594.820773930754,0.8252100840336134,0.849999237335713
FT11 南瓜 木瓜型 阿成,18.254224800349423,,18.254224800349423,,0.37084336123515826,3708980,221,False,16782.714932126695,0.37142857142857144,0.7397833275898966
FM2 菜豆 青色,53.12086017238528,57.24053447738966,49.55211776324597,0.46725464800677885,0.4199604467513251,3694399,595,False,6209.073949579832,1.0,0.7078675073812154
FJ1 番茄 黑柿,42.137174235011486,48.91251905902227,36.06438430976972,0.4727400572016604,0.677429661603279,3677114,590,False,6232.396610169491,0.9915966386554622,0.9310555496024395
LI3 萵苣菜 本島圓葉,37.88303902041216,39.28000368831596,36.269510388237904,0.5464636113122581,0.4766516327943743,3672565,595,False,6172.378151260505,1.0,0.8445029901753985
SF4 韭菜 青頭,52.557588177487,55.963374822153376,49.427919335234066,0.41463181553225775,0.38622171022613727,3590032,595,False,6033.667226890756,1.0,0.6924980690313215
FU2 隼人瓜 瓜苗,73.09321821301654,74.24450796703314,72.1297178689659,0.44293682645265153,0.3602104311079267,3487945,593,False,5881.863406408094,0.9966386554621849,0.37725530145304237
LC93 包心白菜 進口 包頭蓮,25.889353478308255,,25.889353478308255,,0.29776913532193616,3266588,213,False,15336.093896713615,0.35798319327731093,0.49649748405356237
FY4 玉米 玉米筍,26.05525808782468,24.274103487712082,33.09285209786603,0.5003676937651876,0.7079726959356545,3119442,595,False,5242.759663865546,1.0,1.1793747490450952
SP1 薑 老薑,61.090525781732545,49.379050503170895,76.32451947139316,0.2613399672086567,0.29582512864634064,2946660,595,False,4952.36974789916,1.0,0.8917454009332795
FH4 扁蒲 梨子蒲,21.634277580420523,24.093706468595663,18.797397938698257,0.5134185688669023,0.6234249281552369,2933766,595,False,4930.699159663865,1.0,0.7012982828201313
FK4 甜椒 彩色種,81.00292962936568,83.83137330191032,59.17921563851165,0.5145158319861843,0.40151236151084646,2862444,588,False,4868.102040816327,0.9882352941176471,0.9337282812501796
FA1 黃秋葵,63.229220427311375,67.04587226604134,60.206295494361356,1.0138157601227158,0.5752748654041268,2653428,595,False,4459.542857142857,1.0,1.320971201751432
LP2 九層塔,46.38282095280564,52.58195339561521,40.84314760991707,0.5443359727087906,0.635310142985573,2435397,595,False,4093.1042016806723,1.0,0.9681348282790673
SH1 竹筍 麻竹筍,42.532710697940786,42.605497339406355,42.47056390997514,0.31875779982564334,0.31745740495703734,2430636,332,False,7321.192771084337,0.5579831932773109,0.3517069890292526
LI9 萵苣菜 進口,85.04900474578352,87.32641483117493,81.44867840513781,0.513014167616732,0.4210990942958858,2411193,459,False,5253.143790849673,0.7714285714285715,0.740521747629095
FY0 玉米 其他,33.90888604180099,35.35313022544024,32.905619688998144,0.8603247961093864,1.2366398678327768,2408699,572,False,4211.012237762237,0.9613445378151261,0.7340722372369348
LH2 菠菜 角葉,55.62698286899508,60.0054547537356,52.0167362667236,0.5758317476321665,0.7424851754451288,2375926,594,False,3999.875420875421,0.9983193277310924,0.6660311472081107
ME1 金絲菇 金針菇,31.164373049237458,33.93202168063635,28.36708820392981,0.5905185741141846,0.379536059092025,2364460,595,False,3973.8823529411766,1.0,0.49864627048407156
FV4 辣椒 朝天椒,76.5511879219612,80.55257490196513,73.01732909237596,0.5785542814319007,0.6052453119431894,2313157,595,False,3887.6588235294116,1.0,0.6282771530338767
LT3 海菜 水蓮,122.59784829799747,124.05013279219371,121.20783486449903,0.27777802005760194,0.3269458329021821,2310543,595,False,3883.2655462184875,1.0,0.3194035870497681
FU1 隼人瓜,18.47444828463473,20.334962059625617,16.808710951472396,0.4538774663150578,0.4356620701907179,2283741,595,False,3838.220168067227,1.0,0.5486504725564113
LP1 芫荽,71.46106313350494,65.75634312920869,77.71969345704034,1.3040499329581126,0.9115351368833833,2273167,595,False,3820.4487394957982,1.0,0.8542247434387829
SH2 竹筍 綠竹筍,134.11298666293138,125.45086173672968,143.9596684816835,0.5962861704324802,0.5350703301992653,2263091,579,False,3908.6200345423144,0.973109243697479,0.902829470615387
LC0 包心白 其他,52.08831577246784,59.812967503071896,40.28449051616968,0.609346357776613,0.7638344215793271,2259285,595,False,3797.1176470588234,1.0,0.8594267435255067
MD1 濕香菇,99.29208082393579,98.97352520449031,99.59128870626735,0.39737685125227495,0.41167829622182545,2206871,595,False,3709.0268907563027,1.0,0.4818222716929885
SP2 薑 嫩薑,54.25561927184294,46.778192043606175,62.2917578129166,0.34133775191590743,0.3744392473576232,2139868,595,False,3596.416806722689,1.0,0.5253396066577608
SP3 薑 粉薑,50.08412908503921,43.08123477273798,57.8843223889693,0.2415833431908972,0.4182768021487638,2136638,595,False,3590.9882352941177,1.0,0.30385175668846515
LI8 萵苣菜 水耕,64.27966103441557,65.49606089819413,63.05861885448629,0.5183548301926728,0.4407011627097327,2134848,595,False,3587.9798319327733,1.0,0.3453537445356672
SU2 薯蕷 白薯蕷,56.59247117790148,51.18137903005958,67.67873326980869,0.26668704223723044,0.3158977727403601,2079741,595,False,3495.363025210084,1.0,0.6978613237027389
OA2 鹹菜 帶葉,34.95808103603917,34.93870513755504,34.97888173294498,0.0988712343161064,0.11696759374373815,2073744,594,False,3491.151515151515,0.9983193277310924,0.016814940830540043
FF0 絲瓜 其他,29.26730098304561,29.37052077376813,29.16691776861947,0.5175201585100959,0.46617356388791126,1968576,589,False,3342.2342954159594,0.9899159663865547,0.7320878119326301
FT9 南瓜 進口,37.89993780682729,38.87130947744529,35.489222382032516,0.28604702699135953,0.4277385364946812,1963238,571,False,3438.245183887916,0.9596638655462185,0.5236872455626052
SG6 大蒜 蒜仁,126.5888424457804,144.00308377291205,109.41237970212502,0.23159705941461614,0.18912872822466986,1897423,595,False,3188.946218487395,1.0,0.1419228305220455
SS1 大心菜 帶葉,22.832778458031296,25.127131365440306,20.627952927412128,0.42708194092318597,0.5736395586049229,1890635,291,False,6497.027491408935,0.4890756302521008,0.8734783758983071
FN5 敏豆 醜豆,64.48118991219725,70.64334104764181,58.826811560039594,0.3724841877403571,0.4386549787820827,1871012,595,False,3144.5579831932773,1.0,0.9526459852119403
SQ3 茭白筍 去殼,141.07183972086156,142.53337953959567,139.72626875521772,0.23872920358261637,0.20118108439119062,1845106,595,False,3101.018487394958,1.0,0.7093972141253656
LB3 小白菜 奶油白,24.715086854342392,27.99658203956518,21.909997027913356,0.6342442954277889,0.6902488026446499,1834796,595,False,3083.690756302521,1.0,0.9531583515291997
SC9 馬鈴薯 進口,28.723370121473607,30.721596493176946,27.07652495664142,0.40604832743162655,0.45181857914842016,1773307,595,False,2980.347899159664,1.0,0.7086791642599711
LJ5 芥菜 翡翠娃娃菜,41.823938533296385,40.85729888456474,42.69627280694241,0.6724903994558639,0.5207577733935163,1732320,263,False,6586.768060836502,0.44201680672268906,0.6867279255303662
LK2 芥藍菜,30.689447428229904,35.006718717320105,25.646956324646954,0.6855778022567783,0.7120151087162486,1721713,595,False,2893.635294117647,1.0,0.980759639401901
SO0 甘薯 其他,21.32826561049628,21.66130350931087,21.041522520970226,0.45102492935031735,0.49807470751190025,1695686,593,False,2859.504215851602,0.9966386554621849,0.7356790938382712
FY41 玉米 玉米筍 帶殼,20.161250146702454,53.0,20.157976808380127,,0.39752212695032485,1695609,268,False,6326.899253731343,0.4504201680672269,1.042786400299828
SI1 萵苣莖,17.20071120325948,17.75928196104428,16.625624892573555,0.4919255465669158,0.5339910419505127,1617681,303,False,5338.881188118812,0.5092436974789916,0.7214023843400684
SL1 豆薯,32.64645302449331,32.818451536426345,32.4657969656518,0.2439944560227254,0.3960047521858449,1597375,592,False,2698.2685810810813,0.9949579831932773,0.2543562776602407
FV1 辣椒 紅小,77.07549954287674,81.3556364436906,72.55539137269407,0.4824159589072882,0.47243214550728757,1556473,595,False,2615.921008403361,1.0,1.0165084099473893
FT97 南瓜 進口 栗子,28.181082806971517,,28.181082806971517,,0.2786700951914917,1555014,221,False,7036.262443438914,0.37142857142857144,0.6706332309654249
FY9 玉米 進口,120.7544466152226,119.45562235127775,124.20583239631269,0.43530240270639664,0.32003176448709625,1476685,595,False,2481.823529411765,1.0,0.6262575967409614
LG9 芹菜 進口,46.360573805053505,46.12103853899671,46.53410418862427,0.4788307884096376,0.3709554522705161,1456174,524,False,2778.9580152671756,0.880672268907563,0.4613833716003313
ME2 金絲菇 盒裝,40.50955073297897,43.80836884659264,37.371304205967846,0.47150361813845804,0.41187535426389166,1447313,595,False,2432.458823529412,1.0,0.19069820137174884
FK41 甜椒 彩色種 紅色,71.66296812224174,,71.66296812224174,,0.42215806405745643,1400569,271,False,5168.151291512915,0.45546218487394957,0.8029862058012431
LJ4 芥菜 小芥菜,25.504620617099253,28.994361707503316,21.869156205446902,0.548214914912305,0.5721466222262739,1396307,595,False,2346.7344537815125,1.0,0.8550422594218624
LI6 萵苣菜 蘿美,37.73838692442342,36.132258287720894,39.42304810174048,0.8801479044237609,0.7210699388036508,1355076,595,False,2277.4386554621847,1.0,0.783144222446918
MC1 濕木耳,66.12011656063174,68.00346007652777,64.46792190726488,0.4363219088610314,0.4387411943399312,1350027,595,False,2268.9529411764706,1.0,0.8397669316953429
LQ1 紅鳳菜 紅鳳菜,51.974418488016454,54.26230614688006,49.95898469124121,0.45542291358364273,0.3971262141699706,1335914,594,False,2249.013468013468,0.9983193277310924,0.6446160798218719
LI4 萵苣菜 本島尖葉,31.182137681023313,33.643713844294425,28.311686272084575,0.5146662834123817,0.38732038827336246,1330975,440,False,3024.943181818182,0.7394957983193278,0.677778118396452
LL2 茼蒿 山茼蒿,23.644677741898338,27.43798150563526,20.072967870739795,0.7040990461251727,0.6913371013655152,1233142,361,False,3415.905817174515,0.6067226890756302,0.88803076748075
FG4 苦瓜 翠綠,44.98781748285672,54.861877401254866,36.218564329472706,0.5599147271927816,0.5297850813825137,1230657,595,False,2068.331092436975,1.0,0.5837915384426261
SE1 青蔥 日蔥,177.98296741523058,161.7314217508465,191.15848321824907,0.7922957388608048,0.6668579642526606,1227506,595,False,2063.035294117647,1.0,0.5810815182874093
LE1 皇宮菜 小葉,51.74699282536033,52.172021692334695,51.264248338579925,0.39343399366534276,0.46233838460725707,1221246,595,False,2052.5142857142855,1.0,0.996450016913199
FL6 豌豆 甜豌豆,79.06637777112832,82.86782567516418,75.49620942455115,0.45728623996551554,0.4598309243778163,1216472,486,False,2503.028806584362,0.8168067226890756,0.5295778856047256
FT7 南瓜 栗子,37.314664856884484,43.806002251224484,30.386528599234758,0.3132838789023745,0.41555422514123425,1209722,582,False,2078.5601374570447,0.9781512605042016,0.5036355688870644
LG3 芹菜 西洋芹菜,21.954937010017964,19.778193086633372,24.387321918542618,0.5526734976596024,0.5380477558160511,1204636,558,False,2158.8458781362006,0.9378151260504202,0.45208160361823607
FD0 花胡瓜 其他,58.236313651822975,59.623570690988124,56.97625033965501,0.4073880084425583,0.4600393779948146,1165815,595,False,1959.3529411764705,1.0,0.7439911943761628
FV6 辣椒 糯米椒,85.00905115765764,91.73183525185729,79.069259445051,0.44884253749234326,0.3737295698274504,1148958,595,False,1931.021848739496,1.0,0.9605010279338664
SN1 蓮藕,45.433917917335684,43.94541178966725,47.02781246788185,0.32942231018571855,0.5880360569063245,1148452,578,False,1986.9411764705883,0.9714285714285714,0.7010609420829849
FZ1 落花生 生,47.523311720534466,47.72635987544085,47.31345912346341,0.3543154783120467,0.35843182838052956,1096264,595,False,1842.4605042016806,1.0,0.2589971045951414
SV9 蘆筍 進口,209.54009733197657,194.82708376278833,239.38591837319206,0.3401927078656952,0.2843761650241575,1057412,595,False,1777.163025210084,1.0,0.3960745708743839
LN2 油菜 小松菜,27.807495828096194,28.42516266877539,27.162061787274283,0.711738142067091,0.7160794839551152,1029506,595,False,1730.2621848739495,1.0,0.44147692205298805
FK42 甜椒 彩色種 黃色,74.7055155087542,,74.7055155087542,,0.47557357237751285,1028935,271,False,3796.808118081181,0.45546218487394957,0.8574747678438752
SG5 大蒜 蒜頭,82.76070146748381,89.73788801408149,77.8482743663689,0.3256935123411774,0.2340453852872339,1017524,594,False,1713.003367003367,0.9983193277310924,0.6404656590790704
OB1 雪里紅,16.150158529475668,15.34448713215116,16.932334442924518,0.37106959022314545,0.303209559666122,1017161,592,False,1718.1773648648648,0.9949579831932773,0.05977967003277051
